ID,ComID,Geogname,Year,Datagroup,Diseases of the Circulatory System,Diseases of the Digestive System,Diseases of the Genitourinary System,Diseases of the Musculoskeletal System,Diseases of the Respiratory System,"Endocrine, Nutritional, and Metabolic",Infectious and Parasitic Diseases,Injury and Poisoning,Mental Disorders,Neoplasms,Total,Circulatory System: Heart Disease,Circulatory System: Major cerebrovascular diseas,Digestive System: esophagus,Digestive System: gall bladder,Digestive System: intestine & peritoneum,Genitourinary System: female genital organs,Genitourinary System: male genital organs,Genitourinary System: urinary system,Respiratory System: asthma,Respiratory System: COPD,Respiratory System: Pneumonia,Neoplasms: Malignant neoplasms,Sub Total,Males,Females,Both Genders
865,dhz1,District Health Zone 1,1999,All Ages,2832,1668,907,624,1355,358,201,973,642,1132,10692,68,39,55,64,61,37,30,73,6,33,67,61,594,653,599,1252
866,dhz1,District Health Zone 1,2000,00-19,6,102,33,38,287,55,60,134,68,10,793,1,2,8,4,6,5,0,13,1,6,16,3,65,101,100,201
867,dhz1,District Health Zone 1,2000,20-39,56,221,173,79,104,39,16,140,156,60,1044,12,3,13,11,18,11,1,16,0,0,12,9,106,145,120,265
868,dhz1,District Health Zone 1,2000,40-59,579,400,244,120,135,89,38,215,205,340,2365,22,17,20,21,18,10,7,20,1,13,17,20,186,183,180,363
869,dhz1,District Health Zone 1,2000,60 plus,1959,682,377,326,643,192,62,506,166,709,5622,22,22,20,21,21,10,10,21,3,22,22,22,216,203,197,400
870,dhz1,District Health Zone 1,2000,All Ages,2600,1405,827,563,1169,375,176,995,595,1119,9824,57,44,61,57,63,36,18,70,5,41,67,54,573,632,597,1229
871,dhz2,District Health Zone 2,1995,00-19,7,84,26,28,273,34,35,103,56,9,655,3,1,6,3,5,2,2,9,4,7,16,2,60,95,95,190
872,dhz2,District Health Zone 2,1995,20-39,49,227,181,64,93,30,21,131,288,81,1165,13,0,7,15,12,13,1,13,1,2,15,14,106,150,122,272
873,dhz2,District Health Zone 2,1995,40-59,318,282,141,87,95,32,5,133,214,163,1470,27,10,12,23,16,14,5,18,3,9,12,23,172,176,157,333
874,dhz2,District Health Zone 2,1995,60 plus,1369,445,219,234,372,76,53,313,114,404,3599,28,25,24,23,27,11,12,24,0,24,24,26,248,233,223,456
875,dhz2,District Health Zone 2,1995,All Ages,1743,1038,567,413,833,172,114,680,672,657,6889,71,36,49,64,60,40,20,64,8,42,67,65,586,654,597,1251
876,dhz2,District Health Zone 2,1996,00-19,5,106,30,26,261,37,29,100,57,7,658,2,1,5,5,4,3,2,9,1,4,14,1,51,88,95,183
877,dhz2,District Health Zone 2,1996,20-39,50,195,177,55,70,24,13,141,286,33,1044,12,2,8,14,15,14,1,13,1,1,7,9,97,140,103,243
878,dhz2,District Health Zone 2,1996,40-59,374,276,156,70,74,36,8,117,207,139,1457,25,7,15,23,19,14,5,17,1,10,11,23,170,178,153,331
879,dhz2,District Health Zone 2,1996,60 plus,1279,480,249,187,407,76,43,329,115,413,3578,28,23,21,25,23,14,12,24,1,23,24,28,246,233,215,448
880,dhz2,District Health Zone 2,1996,All Ages,1708,1057,612,338,812,173,93,687,665,592,6737,67,33,49,67,61,45,20,63,4,38,56,61,564,639,566,1205
881,dhz2,District Health Zone 2,1997,00-19,6,93,19,43,231,50,25,103,38,2,610,5,0,9,6,5,3,2,5,0,5,16,0,56,93,91,184
882,dhz2,District Health Zone 2,1997,20-39,38,182,206,49,59,10,4,101,211,34,894,11,2,8,12,16,13,3,14,0,0,7,5,91,135,94,229
883,dhz2,District Health Zone 2,1997,40-59,477,250,176,102,78,35,17,98,201,133,1567,25,12,15,18,19,14,2,18,1,6,14,23,167,184,157,341
884,dhz2,District Health Zone 2,1997,60 plus,1375,425,177,205,490,74,37,288,108,416,3595,28,25,16,24,27,12,11,21,2,24,26,27,243,223,224,447
885,dhz2,District Health Zone 2,1997,All Ages,1896,950,578,399,858,169,83,590,558,585,6666,69,39,48,60,67,42,18,58,3,35,63,55,557,635,566,1201
886,dhz2,District Health Zone 2,1998,00-19,8,91,21,38,230,46,32,93,34,6,599,5,0,9,5,5,2,0,8,0,2,16,2,54,95,90,185
887,dhz2,District Health Zone 2,1998,20-39,55,179,166,47,54,23,10,114,197,34,879,12,4,11,15,11,13,0,15,0,0,7,9,97,132,98,230
888,dhz2,District Health Zone 2,1998,40-59,436,294,172,85,83,40,9,87,161,169,1536,27,9,18,23,18,13,4,15,0,10,14,25,176,176,164,340
889,dhz2,District Health Zone 2,1998,60 plus,1396,460,227,206,457,80,34,314,92,406,3672,27,24,21,25,25,10,13,22,1,23,27,26,244,223,214,437
890,dhz2,District Health Zone 2,1998,All Ages,1895,1024,586,376,824,189,85,608,484,615,6686,71,37,59,68,59,38,17,60,1,35,64,62,571,626,566,1192
891,dhz2,District Health Zone 2,1999,00-19,2,91,23,43,216,67,31,114,26,5,618,1,0,5,5,6,1,2,9,3,3,14,2,51,87,90,177
892,dhz2,District Health Zone 2,1999,20-39,32,165,164,57,55,18,17,126,188,44,866,13,0,6,11,12,13,1,12,0,4,10,13,95,130,101,231
893,dhz2,District Health Zone 2,1999,40-59,377,270,202,106,73,47,15,149,156,126,1521,24,11,18,18,23,13,6,17,2,8,13,22,175,188,150,338
894,dhz2,District Health Zone 2,1999,60 plus,1297,449,204,231,481,96,44,318,118,383,3621,28,24,22,23,26,12,12,24,6,24,25,27,253,231,230,461
895,dhz2,District Health Zone 2,1999,All Ages,1708,975,593,437,825,228,107,707,488,558,6626,66,35,51,57,67,39,21,62,11,39,62,64,574,636,571,1207
896,dhz2,District Health Zone 2,2000,00-19,9,80,16,31,217,32,36,95,12,7,535,6,0,5,5,4,2,3,7,4,4,16,3,59,82,96,178
897,dhz2,District Health Zone 2,2000,20-39,32,189,168,64,47,31,15,121,60,37,764,10,1,5,18,13,14,1,16,0,2,8,8,96,136,99,235
898,dhz2,District Health Zone 2,2000,40-59,328,321,184,108,78,52,14,135,80,137,1437,26,13,16,20,20,14,5,16,2,14,17,23,186,192,166,358
899,dhz2,District Health Zone 2,2000,60 plus,1283,509,200,212,441,103,40,319,64,364,3535,27,25,20,24,25,13,13,25,1,23,25,27,248,224,227,451
900,dhz2,District Health Zone 2,2000,All Ages,1652,1099,568,415,783,218,105,670,216,545,6271,69,39,46,67,62,43,22,64,7,43,66,61,589,634,588,1222
901,dhz3,District Health Zone 3,1995,00-19,13,164,61,41,506,39,68,194,54,11,1151,6,1,8,6,6,7,3,13,4,8,22,4,88,131,123,254
902,dhz3,District Health Zone 3,1995,20-39,61,321,241,99,83,52,23,179,238,69,1366,19,4,15,16,17,13,3,18,2,1,13,16,137,183,127,310
903,dhz3,District Health Zone 3,1995,40-59,473,453,245,160,140,63,21,198,164,207,2124,29,15,17,28,20,14,8,19,0,16,21,23,210,219,188,407
904,dhz3,District Health Zone 3,1995,60 plus,1521,699,363,313,656,146,85,455,140,589,4967,29,24,24,26,24,13,14,27,6,25,26,26,264,245,233,478
905,dhz3,District Health Zone 3,1995,All Ages,2068,1637,910,613,1385,300,197,1026,596,876,9608,83,44,64,76,67,47,28,77,12,50,82,69,699,778,671,1449
906,dhz3,District Health Zone 3,1996,00-19,16,162,58,46,400,37,55,175,68,16,1033,7,1,10,8,7,7,6,13,2,3,21,6,91,133,128,261
907,dhz3,District Health Zone 3,1996,20-39,56,312,200,89,113,42,16,201,282,77,1388,17,1,11,20,18,14,1,15,1,4,15,19,136,176,129,305
908,dhz3,District Health Zone 3,1996,40-59,411,448,239,170,140,57,25,175,204,228,2097,28,22,18,25,20,12,8,21,2,10,22,24,212,222,195,417
909,dhz3,District Health Zone 3,1996,60 plus,1537,707,332,285,757,165,51,398,133,539,4904,28,26,24,25,24,12,13,25,9,27,26,27,266,241,243,484
910,dhz3,District Health Zone 3,1996,All Ages,2020,1629,829,590,1410,301,147,949,687,860,9422,80,50,63,78,69,45,28,74,14,44,84,76,705,772,695,1467
911,dhz3,District Health Zone 3,1997,00-19,17,150,50,41,387,24,62,163,61,18,973,9,1,9,7,8,5,1,12,0,10,20,6,88,130,116,246
912,dhz3,District Health Zone 3,1997,20-39,76,317,173,97,85,52,22,180,242,65,1309,18,3,11,22,16,13,3,21,0,3,9,10,129,166,138,304
913,dhz3,District Health Zone 3,1997,40-59,461,389,179,154,130,55,24,175,191,205,1963,28,9,17,25,20,14,6,20,3,19,16,24,201,205,190,395
914,dhz3,District Health Zone 3,1997,60 plus,1542,676,325,283,692,185,58,381,158,566,4866,30,27,24,26,26,10,13,25,4,25,27,26,263,245,233,478
915,dhz3,District Health Zone 3,1997,All Ages,2096,1532,727,575,1294,316,166,899,652,854,9111,85,40,61,80,70,42,23,78,7,57,72,66,681,746,677,1423
916,dhz3,District Health Zone 3,1998,00-19,16,183,61,53,340,30,65,151,61,23,983,6,2,9,7,8,4,2,16,0,4,16,6,80,118,124,242
917,dhz3,District Health Zone 3,1998,20-39,54,310,176,68,86,34,21,217,238,56,1260,16,3,10,22,15,14,1,17,0,3,11,11,123,168,127,295
918,dhz3,District Health Zone 3,1998,40-59,459,425,229,153,119,49,15,166,172,257,2044,27,15,17,24,18,13,7,22,1,14,20,24,202,205,184,389
919,dhz3,District Health Zone 3,1998,60 plus,1423,692,328,310,787,133,59,367,121,515,4735,29,26,25,24,26,10,13,25,2,26,25,27,258,239,234,473
920,dhz3,District Health Zone 3,1998,All Ages,1952,1610,794,584,1332,246,160,901,592,851,9022,78,46,61,77,67,41,23,80,3,47,72,68,663,730,669,1399
921,dhz3,District Health Zone 3,1999,00-19,8,132,58,40,292,41,49,167,78,9,874,6,0,7,8,13,5,5,15,2,5,15,4,85,124,115,239
922,dhz3,District Health Zone 3,1999,20-39,60,333,167,92,65,23,21,176,193,47,1177,17,4,5,24,17,13,3,18,0,4,16,11,132,154,130,284
923,dhz3,District Health Zone 3,1999,40-59,437,388,221,133,137,53,14,183,180,242,1988,28,11,15,26,21,13,5,21,2,16,21,25,204,199,190,389
924,dhz3,District Health Zone 3,1999,60 plus,1373,647,363,297,685,122,41,350,109,512,4499,29,26,22,26,24,13,14,27,1,27,27,25,261,245,231,476
925,dhz3,District Health Zone 3,1999,All Ages,1878,1500,809,562,1179,239,125,876,560,810,8538,80,41,49,84,75,44,27,81,5,52,79,65,682,722,666,1388
926,dhz3,District Health Zone 3,2000,00-19,15,122,46,41,239,44,49,153,46,10,765,7,2,4,7,7,6,2,14,0,3,18,3,73,120,109,229
927,dhz3,District Health Zone 3,2000,20-39,44,249,167,61,59,31,14,159,135,55,974,17,1,12,21,10,14,3,13,0,1,8,10,110,141,124,265
928,dhz3,District Health Zone 3,2000,40-59,424,430,211,124,148,47,23,187,129,212,1935,27,16,16,26,21,13,5,20,2,22,20,23,211,206,187,393
929,dhz3,District Health Zone 3,2000,60 plus,1439,685,337,251,645,130,47,351,104,422,4411,28,26,21,24,27,11,12,25,2,26,28,27,257,241,224,465
930,dhz3,District Health Zone 3,2000,All Ages,1922,1486,761,477,1091,252,133,850,414,699,8085,79,45,53,78,65,44,22,72,4,52,74,63,651,708,644,1352
931,dhz4,District Health Zone 4,1995,00-19,14,217,47,62,440,24,71,194,97,22,1188,7,0,15,8,11,8,3,15,1,15,23,5,111,169,160,329
932,dhz4,District Health Zone 4,1995,20-39,80,331,190,92,118,43,30,205,274,50,1413,20,2,18,27,17,17,3,23,1,3,15,15,161,221,180,401
933,dhz4,District Health Zone 4,1995,40-59,548,463,220,144,129,52,26,196,260,212,2250,37,18,29,33,26,18,6,25,3,13,21,34,263,281,248,529
934,dhz4,District Health Zone 4,1995,60 plus,1868,762,387,280,702,140,77,421,182,602,5421,38,37,34,33,31,15,19,35,7,36,38,38,361,324,332,656
935,dhz4,District Health Zone 4,1995,All Ages,2510,1773,844,578,1389,259,204,1016,813,886,10272,102,57,96,101,85,58,31,98,12,67,97,92,896,995,920,1915
936,dhz4,District Health Zone 4,1996,00-19,8,152,52,46,346,25,77,133,112,22,973,6,0,7,6,10,6,4,20,6,12,27,4,108,154,162,316
937,dhz4,District Health Zone 4,1996,20-39,60,312,186,97,97,31,28,152,317,57,1337,19,2,20,24,18,18,4,20,1,6,11,15,158,223,166,389
938,dhz4,District Health Zone 4,1996,40-59,439,441,213,174,151,40,21,186,277,213,2155,35,18,21,32,26,19,9,27,3,15,27,33,265,281,247,528
939,dhz4,District Health Zone 4,1996,60 plus,1838,693,373,286,722,119,82,436,176,513,5238,38,36,34,34,33,16,18,34,10,35,38,38,364,326,331,657
940,dhz4,District Health Zone 4,1996,All Ages,2345,1598,824,603,1316,215,208,907,882,805,9703,98,56,82,96,87,59,35,101,20,68,103,90,895,984,906,1890
941,dhz4,District Health Zone 4,1997,00-19,12,165,55,46,353,10,64,130,90,19,944,4,1,9,7,8,5,4,20,0,7,26,6,97,146,143,289
942,dhz4,District Health Zone 4,1997,20-39,46,258,164,82,92,29,20,161,272,53,1177,15,0,15,21,15,17,6,18,0,2,18,16,143,214,151,365
943,dhz4,District Health Zone 4,1997,40-59,458,490,194,139,165,50,34,190,258,237,2215,36,13,24,30,30,17,8,26,3,20,27,36,270,272,246,518
944,dhz4,District Health Zone 4,1997,60 plus,1778,692,360,290,771,129,80,441,157,525,5223,38,34,31,30,35,16,18,36,10,38,38,36,360,327,330,657
945,dhz4,District Health Zone 4,1997,All Ages,2294,1605,773,557,1381,218,198,922,777,834,9559,93,48,79,88,88,55,36,100,13,67,109,94,870,959,870,1829
946,dhz4,District Health Zone 4,1998,00-19,12,152,51,39,373,21,48,129,87,18,930,6,1,11,6,10,7,5,19,1,9,28,3,106,145,144,289
947,dhz4,District Health Zone 4,1998,20-39,50,287,183,60,109,29,18,153,214,46,1149,13,1,11,22,12,18,5,21,0,4,14,12,133,195,153,348
948,dhz4,District Health Zone 4,1998,40-59,447,493,213,128,155,44,22,173,264,243,2182,37,16,26,34,27,19,9,28,2,17,24,34,273,278,256,534
949,dhz4,District Health Zone 4,1998,60 plus,1614,716,390,255,693,126,83,419,181,541,5018,38,37,32,33,33,16,17,32,10,37,38,38,361,335,322,657
950,dhz4,District Health Zone 4,1998,All Ages,2123,1648,837,482,1330,220,171,874,746,848,9279,94,55,80,95,82,60,36,100,13,67,104,87,873,953,875,1828
951,dhz4,District Health Zone 4,1999,00-19,6,161,50,58,299,37,53,145,52,11,872,2,1,5,6,12,9,2,19,0,7,25,4,92,147,139,286
952,dhz4,District Health Zone 4,1999,20-39,51,288,168,73,98,33,17,161,181,44,1114,16,2,17,27,19,18,1,18,0,1,12,12,143,203,143,346
953,dhz4,District Health Zone 4,1999,40-59,423,482,220,127,157,41,20,214,231,261,2176,33,16,25,32,28,17,10,26,2,18,24,36,267,269,257,526
954,dhz4,District Health Zone 4,1999,60 plus,1437,716,352,266,751,128,68,416,174,575,4883,38,36,31,35,33,16,19,29,7,37,36,38,355,318,327,645
955,dhz4,District Health Zone 4,1999,All Ages,1917,1647,790,524,1305,239,158,936,638,891,9045,89,55,78,100,92,60,32,92,9,63,97,90,857,937,866,1803
956,dhz4,District Health Zone 4,2000,00-19,6,144,40,51,221,35,43,126,69,11,746,4,0,7,11,9,5,4,15,1,11,23,3,93,129,135,264
957,dhz4,District Health Zone 4,2000,20-39,42,272,172,84,56,38,22,154,207,44,1091,13,3,11,28,17,18,6,18,0,1,13,11,139,203,149,352
958,dhz4,District Health Zone 4,2000,40-59,424,458,235,132,139,57,25,203,207,237,2117,35,17,24,31,25,18,10,28,0,17,24,35,264,268,249,517
959,dhz4,District Health Zone 4,2000,60 plus,1450,646,357,333,678,107,53,392,157,486,4659,38,33,31,34,35,15,19,36,5,37,37,38,358,315,327,642
960,dhz4,District Health Zone 4,2000,All Ages,1922,1520,804,600,1094,237,143,875,640,778,8613,90,53,73,104,86,56,39,97,6,66,97,87,854,915,860,1775
961,dhz5,District Health Zone 5,1995,00-19,16,342,64,62,678,54,113,238,154,36,1757,3,0,8,3,5,5,4,7,2,4,13,4,58,75,69,144
962,dhz5,District Health Zone 5,1995,20-39,100,501,229,126,258,64,36,291,431,98,2134,6,3,9,10,8,7,4,10,1,1,12,6,77,93,82,175
963,dhz5,District Health Zone 5,1995,40-59,739,791,320,264,297,112,28,307,391,391,3640,12,10,12,13,11,6,4,9,5,10,12,12,116,113,106,219
964,dhz5,District Health Zone 5,1995,60 plus,2576,1247,464,552,947,225,71,587,262,952,7883,14,12,11,10,10,5,6,11,6,12,12,11,120,108,111,219
965,dhz5,District Health Zone 5,1995,All Ages,3431,2881,1077,1004,2180,455,248,1423,1238,1477,15414,35,25,40,36,34,23,18,37,14,27,49,33,371,389,368,757
966,dhz5,District Health Zone 5,1996,00-19,18,351,83,72,617,71,105,252,195,27,1791,6,1,5,5,7,4,4,6,1,7,12,4,62,73,82,155
967,dhz5,District Health Zone 5,1996,20-39,109,447,194,120,200,42,33,217,564,110,2036,9,1,10,11,7,6,2,7,2,2,5,7,69,91,74,165
968,dhz5,District Health Zone 5,1996,40-59,764,743,295,229,275,103,26,241,441,400,3517,12,9,10,11,12,6,5,10,3,7,9,11,105,108,98,206
969,dhz5,District Health Zone 5,1996,60 plus,2495,1105,510,502,934,207,69,522,251,922,7517,14,11,10,10,10,5,5,10,5,11,11,12,114,103,105,208
970,dhz5,District Health Zone 5,1996,All Ages,3386,2646,1082,923,2026,423,233,1232,1451,1459,14861,41,22,35,37,36,21,16,33,11,27,37,34,350,375,359,734
971,dhz5,District Health Zone 5,1997,00-19,23,285,110,55,559,65,121,212,225,16,1671,6,0,7,4,9,2,3,9,3,6,12,3,64,73,78,151
972,dhz5,District Health Zone 5,1997,20-39,71,433,175,103,154,39,21,204,488,91,1779,5,2,11,12,6,6,2,8,1,3,7,7,70,89,75,164
973,dhz5,District Health Zone 5,1997,40-59,809,681,330,212,299,105,31,255,498,362,3582,13,8,11,10,12,7,4,10,5,11,13,10,114,117,93,210
974,dhz5,District Health Zone 5,1997,60 plus,2538,1113,584,431,1119,223,91,575,231,816,7721,13,13,11,10,11,5,7,10,5,11,12,12,120,105,111,216
975,dhz5,District Health Zone 5,1997,All Ages,3441,2512,1199,801,2131,432,264,1246,1442,1285,14753,37,23,40,36,38,20,16,37,14,31,44,32,368,384,357,741
976,dhz5,District Health Zone 5,1998,00-19,31,212,82,53,568,60,97,193,129,24,1449,4,1,4,5,6,4,3,9,1,2,8,7,54,67,74,141
977,dhz5,District Health Zone 5,1998,20-39,94,418,188,94,149,49,14,199,420,69,1694,10,2,9,11,7,5,1,10,1,2,5,3,66,79,78,157
978,dhz5,District Health Zone 5,1998,40-59,793,675,323,226,252,107,39,223,366,399,3403,14,9,11,12,12,6,4,12,4,9,9,12,114,110,93,203
979,dhz5,District Health Zone 5,1998,60 plus,2415,1061,524,475,907,220,94,603,233,900,7432,13,11,11,10,11,6,5,11,5,12,11,11,117,108,106,214
980,dhz5,District Health Zone 5,1998,All Ages,3333,2366,1117,848,1876,436,244,1218,1148,1392,13978,41,23,35,38,36,21,13,42,11,25,33,33,351,364,351,715
981,dhz5,District Health Zone 5,1999,00-19,24,194,61,43,516,88,96,178,103,22,1325,3,2,6,7,4,2,2,9,2,5,11,5,58,76,67,143
982,dhz5,District Health Zone 5,1999,20-39,71,397,166,80,166,37,22,191,370,74,1574,8,2,9,10,8,6,4,10,1,2,10,8,78,86,75,161
983,dhz5,District Health Zone 5,1999,40-59,688,642,315,198,212,105,27,246,360,382,3175,14,5,10,11,11,7,5,9,2,10,13,13,110,111,103,214
984,dhz5,District Health Zone 5,1999,60 plus,2434,995,500,482,974,211,79,520,245,903,7343,14,11,11,12,11,5,5,11,5,12,12,12,121,110,106,216
985,dhz5,District Health Zone 5,1999,All Ages,3217,2228,1042,803,1868,441,224,1135,1078,1381,13417,39,20,36,40,34,20,16,39,10,29,46,38,367,383,351,734
986,dhz5,District Health Zone 5,2000,00-19,17,215,53,48,386,60,62,146,89,16,1092,3,3,7,7,4,2,1,8,1,1,13,5,55,70,72,142
987,dhz5,District Health Zone 5,2000,20-39,48,351,132,76,144,43,11,168,358,64,1395,9,2,11,11,7,7,0,10,0,4,11,8,80,94,74,168
988,dhz5,District Health Zone 5,2000,40-59,642,651,258,249,268,98,23,268,354,311,3122,12,7,11,13,12,7,4,8,5,8,9,11,107,104,103,207
989,dhz5,District Health Zone 5,2000,60 plus,2232,940,443,459,826,206,84,527,226,769,6712,13,11,11,11,11,4,6,11,6,12,12,12,120,111,111,222
990,dhz5,District Health Zone 5,2000,All Ages,2939,2157,886,832,1624,407,180,1109,1027,1160,12321,37,23,40,42,34,20,11,37,12,25,45,36,362,379,360,739
991,dhz6,District Health Zone 6,1995,00-19,39,313,181,180,734,119,119,511,171,43,2410,3,3,4,6,4,2,2,7,3,4,4,3,45,51,50,101
992,dhz6,District Health Zone 6,1995,20-39,148,973,655,350,386,182,102,592,882,257,4527,7,2,6,6,7,4,1,7,3,3,5,5,56,63,55,118
993,dhz6,District Health Zone 6,1995,40-59,1066,1184,573,460,340,180,91,509,675,721,5799,7,6,8,8,8,4,2,7,2,8,6,8,74,72,67,139
994,dhz6,District Health Zone 6,1995,60 plus,3372,1565,731,705,1246,261,148,1041,484,1400,10953,8,8,8,7,8,4,4,8,4,8,8,8,83,79,78,157
995,dhz6,District Health Zone 6,1995,All Ages,4625,4035,2140,1695,2706,742,460,2653,2212,2421,23689,25,19,26,27,27,14,9,29,12,23,23,24,258,265,250,515
996,dhz6,District Health Zone 6,1996,00-19,39,293,149,135,551,86,102,449,202,45,2051,3,2,5,3,2,2,1,5,2,2,5,3,35,46,44,90
997,dhz6,District Health Zone 6,1996,20-39,154,862,572,319,321,139,122,567,817,223,4096,7,2,6,6,6,4,2,5,1,3,3,4,49,55,52,107
998,dhz6,District Health Zone 6,1996,40-59,964,1012,543,412,359,150,71,522,715,739,5487,8,5,7,7,8,4,2,7,2,6,4,7,67,67,62,129
999,dhz6,District Health Zone 6,1996,60 plus,3284,1331,709,718,1286,320,144,1070,493,1191,10546,8,8,8,8,8,4,4,8,3,8,8,8,83,76,78,154
1000,dhz6,District Health Zone 6,1996,All Ages,4441,3498,1973,1584,2517,695,439,2608,2227,2198,22180,26,17,26,24,24,14,9,25,8,19,20,22,234,244,236,480
1001,dhz6,District Health Zone 6,1997,00-19,49,299,147,131,503,96,86,398,187,34,1930,4,2,4,2,4,4,1,5,1,1,5,3,36,45,40,85
1002,dhz6,District Health Zone 6,1997,20-39,133,810,627,326,268,120,89,564,962,236,4135,5,2,5,4,3,4,1,6,2,2,4,5,43,53,47,100
1003,dhz6,District Health Zone 6,1997,40-59,1001,961,632,478,388,162,63,539,779,875,5878,7,4,7,8,6,4,2,7,2,5,7,6,65,64,62,126
1004,dhz6,District Health Zone 6,1997,60 plus,3275,1218,841,728,1373,294,132,1050,461,1271,10643,8,8,7,8,8,4,4,8,2,8,8,8,81,71,76,147
1005,dhz6,District Health Zone 6,1997,All Ages,4458,3288,2247,1663,2532,672,370,2551,2389,2416,22586,24,16,23,22,21,16,8,26,7,16,24,22,225,233,225,458
1006,dhz6,District Health Zone 6,1998,00-19,31,307,198,156,511,84,106,386,167,38,1984,2,0,3,4,3,3,1,3,1,2,6,2,30,44,44,88
1007,dhz6,District Health Zone 6,1998,20-39,128,843,624,327,271,131,73,527,773,276,3973,7,3,5,5,6,4,2,7,2,3,2,5,51,61,50,111
1008,dhz6,District Health Zone 6,1998,40-59,910,1013,680,452,361,154,60,567,711,849,5757,8,4,6,6,7,4,3,7,2,6,6,8,67,63,68,131
1009,dhz6,District Health Zone 6,1998,60 plus,3237,1356,808,728,1529,279,125,1075,362,1407,10906,8,8,8,8,8,4,4,8,2,8,8,8,82,76,76,152
1010,dhz6,District Health Zone 6,1998,All Ages,4306,3519,2310,1663,2672,648,364,2555,2013,2570,22620,25,15,22,23,24,15,10,25,7,19,22,23,230,244,238,482
1011,dhz6,District Health Zone 6,1999,00-19,42,288,166,149,527,84,121,429,221,57,2084,4,3,4,3,4,2,1,5,0,2,5,4,37,44,42,86
1012,dhz6,District Health Zone 6,1999,20-39,126,706,557,280,320,118,77,524,797,263,3768,6,2,7,4,4,4,1,6,2,3,6,5,50,59,56,115
1013,dhz6,District Health Zone 6,1999,40-59,985,967,724,452,391,161,84,627,637,828,5856,9,6,7,7,7,5,3,7,2,7,5,8,73,67,65,132
1014,dhz6,District Health Zone 6,1999,60 plus,3014,1289,794,706,1457,281,102,998,306,1425,10372,8,8,8,8,8,4,4,8,2,8,8,7,81,75,75,150
1015,dhz6,District Health Zone 6,1999,All Ages,4167,3250,2241,1587,2695,644,384,2578,1961,2573,22080,27,19,26,22,23,15,9,26,6,20,24,24,241,245,238,483
1016,dhz6,District Health Zone 6,2000,00-19,39,343,189,146,350,77,128,381,183,47,1883,4,3,3,3,2,2,1,7,0,2,4,3,34,41,47,88
1017,dhz6,District Health Zone 6,2000,20-39,104,666,566,249,205,110,66,516,662,221,3365,5,2,6,4,5,4,1,7,2,3,2,5,46,53,55,108
1018,dhz6,District Health Zone 6,2000,40-59,949,908,627,396,277,145,64,671,561,829,5427,8,8,6,7,7,4,3,7,3,4,3,7,67,67,59,126
1019,dhz6,District Health Zone 6,2000,60 plus,2909,1084,722,636,1203,273,107,966,308,1357,9565,8,8,7,7,8,4,4,8,2,8,8,8,80,71,74,145
1020,dhz6,District Health Zone 6,2000,All Ages,4001,3001,2104,1427,2035,605,365,2534,1714,2454,20240,25,21,22,21,22,14,9,29,7,17,17,23,227,232,235,467
